3304.500000 -1.50408e-01  9.68279e-02
3304.550049  1.24651e-01  1.03661e-01
3304.600098 -1.62556e-01  1.00023e-01
3304.649902 -7.09864e-02  9.80889e-02
3304.699951  3.78620e-01  1.11993e-01
3304.750000  8.50479e-01  1.18283e-01
3304.800049  1.26769e-01  1.10254e-01
3304.850098  2.83552e-01  1.04244e-01
3304.899902  6.71952e-01  1.15160e-01
3304.949951  3.02443e-01  1.12352e-01
3305.000000  7.07192e-01  1.19713e-01
3305.050049  5.76428e-02  1.13566e-01
3305.100098  1.87433e-01  1.08987e-01
3305.149902  4.81304e-01  1.09445e-01
3305.199951  6.07570e-01  1.05631e-01
3305.250000  3.85549e-01  9.91254e-02
3305.300049  2.74407e-01  9.62692e-02
3305.350098  2.29450e-01  1.04140e-01
3305.399902  1.22397e-01  1.00363e-01
3305.449951  6.38267e-01  1.10428e-01
3305.500000  6.50193e-01  1.16869e-01
3305.550049  1.17013e+00  1.29968e-01
3305.600098  6.45162e-01  1.17513e-01
3305.649902  5.74650e-01  1.14630e-01
3305.699951  2.39723e-01  1.09285e-01
3305.750000  1.45905e-01  1.11494e-01
3305.800049  2.06322e-01  1.03144e-01
3305.850098  4.78493e-01  9.93327e-02
3305.899902  5.47136e-01  1.10358e-01
3305.949951  7.63355e-01  1.14042e-01
3306.000000  8.20434e-02  9.98526e-02
3306.050049 -7.63026e-02  1.08322e-01
3306.100098 -4.62636e-02  9.91821e-02
3306.149902  4.80658e-01  1.07121e-01
3306.199951  6.29667e-01  1.08058e-01
3306.250000  9.79986e-01  1.16124e-01
3306.300049  6.62084e-01  1.07452e-01
3306.350098  5.35964e-01  1.09187e-01
3306.399902  5.78526e-01  1.15357e-01
3306.449951  5.40334e-01  1.10654e-01
3306.500000  5.52793e-01  1.16025e-01
3306.550049  7.98923e-01  1.16510e-01
3306.600098  7.32690e-01  1.15876e-01
3306.649902  1.16742e+00  1.26110e-01
3306.699951  7.78563e-01  1.09770e-01
3306.750000  8.71980e-01  1.24229e-01
3306.800049  6.82065e-01  1.13397e-01
3306.850098  4.10754e-01  1.12402e-01
3306.899902  9.53879e-01  1.54016e-01
3306.949951  5.19756e-01  1.47175e-01
3307.000000  4.02174e-01  1.35316e-01
3307.050049  6.70327e-01  1.20891e-01
3307.100098  8.71863e-01  1.29476e-01
3307.149902  1.07516e+00  1.41967e-01
3307.199951  3.03748e-01  1.17124e-01
3307.250000  4.88524e-01  1.14984e-01
3307.300049  8.74063e-01  1.18166e-01
3307.350098  5.50931e-01  1.30317e-01
3307.399902  1.82927e+00  1.72991e-01
3307.449951  1.04002e+00  1.43251e-01
3307.500000  6.84332e-01  1.09978e-01
3307.550049  8.84551e-01  1.17834e-01
3307.600098  7.84777e-01  1.20202e-01
3307.649902  8.70279e-01  1.17377e-01
3307.699951  4.67881e-01  1.07700e-01
3307.750000  3.93403e-01  1.06008e-01
3307.800049  3.79125e-01  1.09049e-01
3307.850098  7.63610e-01  1.17937e-01
3307.899902  4.85998e-01  1.08529e-01
3307.949951  6.03618e-01  1.10546e-01
3308.000000  8.20641e-01  1.12089e-01
3308.050049  6.51262e-01  1.14238e-01
3308.100098  2.66167e-01  9.60670e-02
3308.149902  1.18985e-01  9.49388e-02
3308.199951  3.29311e-01  9.95413e-02
3308.250000  6.88063e-01  1.15960e-01
3308.300049  4.35800e-01  1.14691e-01
3308.350098  4.66088e-01  1.05370e-01
3308.399902  6.33275e-01  1.05939e-01
3308.449951  9.51849e-01  1.15549e-01
3308.500000  4.79195e-01  1.08766e-01
3308.550049  8.06437e-01  1.13260e-01
3308.600098  4.79131e-01  1.03450e-01
3308.649902  2.90784e-01  1.03653e-01
3308.699951  5.44181e-01  1.06751e-01
3308.750000  5.87166e-01  1.02837e-01
3308.800049  7.32015e-01  1.04242e-01
3308.850098  6.83758e-01  1.02168e-01
3308.899902  6.86086e-01  1.09197e-01
3308.949951  7.17424e-01  1.09010e-01
3309.000000  6.64913e-01  1.07934e-01
3309.050049  5.40639e-02  1.02250e-01
3309.100098  2.99895e-01  1.01746e-01
3309.149902  7.86170e-01  1.06384e-01
3309.199951  7.70583e-01  1.04808e-01
3309.250000  6.01616e-01  1.03274e-01
3309.300049  3.47094e-01  1.02145e-01
3309.350098  5.31076e-01  1.00714e-01
3309.399902  7.56727e-01  1.08481e-01
3309.449951  7.69080e-02  9.90661e-02
3309.500000  3.64800e-01  9.65848e-02
3309.550049  4.86039e-01  1.01799e-01
3309.600098 -5.72764e-02  9.03590e-02
3309.649902  2.04112e-01  1.00565e-01
3309.699951  3.78824e-01  9.91104e-02
3309.750000  2.52703e-01  9.32081e-02
3309.800049  5.58299e-02  9.06835e-02
3309.850098  7.63307e-02  9.29938e-02
3309.899902  4.22810e-02  8.99716e-02
3309.949951  3.37531e-01  9.50831e-02
3310.000000  5.75711e-01  1.02252e-01
3310.050049  4.05290e-01  1.07240e-01
3310.100098  3.51925e-02  1.03584e-01
3310.149902  8.65787e-02  9.92239e-02
3310.199951 -6.80639e-02  9.52542e-02
3310.250000  6.84452e-02  9.67462e-02
3310.300049 -1.49776e-01  9.04129e-02
3310.350098  1.26302e-01  9.79411e-02
3310.399902  3.00094e-01  9.82382e-02
3310.449951 -9.15974e-02  9.61022e-02
3310.500000 -8.20378e-02  9.38822e-02
3310.550049 -4.60754e-01  9.00628e-02
3310.600098 -1.52454e-01  9.91556e-02
3310.649902  2.50559e-01  1.01606e-01
3310.699951  6.15411e-01  1.20452e-01
3310.750000  3.46215e-01  1.37987e-01
3310.800049 -5.27667e-02  1.06410e-01
3310.850098  1.86470e-02  1.18445e-01
3310.899902 -2.66514e-01  1.02939e-01
3310.949951 -1.51075e-01  1.02607e-01
3311.000000  6.01808e-03  1.10024e-01
3311.050049  1.07936e-01  9.74769e-02
3311.100098 -1.28937e-01  9.43551e-02
3311.149902  1.84750e-01  1.08046e-01
3311.199951  7.58548e-02  1.38451e-01
3311.250000  1.03389e-01  1.43584e-01
3311.300049 -2.01895e-01  1.07134e-01
3311.350098  3.43987e-02  9.05080e-02
3311.399902 -1.68376e-02  9.26658e-02
3311.449951  5.62111e-02  1.07780e-01
3311.500000  8.10557e-01  1.35498e-01
3311.550049  5.54853e-01  1.09518e-01
3311.600098  3.23540e-01  8.80783e-02
3311.649902 -3.26027e-02  9.14184e-02
3311.699951  1.78158e-01  9.10002e-02
3311.750000  2.06171e-01  9.04420e-02
3311.800049  5.90319e-02  9.66886e-02
3311.850098  1.62417e-01  9.47113e-02
3311.899902  5.31640e-02  1.13280e-01
3311.949951  1.63998e-01  1.17168e-01
3312.000000 -4.38053e-02  1.00501e-01
3312.050049 -2.97742e-01  1.03587e-01
3312.100098  5.23304e-01  1.16061e-01
3312.149902  4.63047e-01  1.10279e-01
3312.199951  4.07728e-01  1.04211e-01
3312.250000 -4.99914e-02  1.00327e-01
3312.300049  5.91882e-01  1.10932e-01
3312.350098  1.30307e-01  1.00466e-01
3312.399902  1.34792e-01  1.04059e-01
3312.449951  7.48327e-01  1.13208e-01
3312.500000  5.65501e-01  1.29297e-01
3312.550049  5.80254e-01  1.27508e-01
3312.600098  9.68724e-01  1.20319e-01
3312.649902  2.48149e-01  1.10253e-01
3312.699951  5.35417e-01  1.32251e-01
3312.750000  9.89852e-01  1.35876e-01
3312.800049  5.23809e-01  1.15219e-01
3312.850098  5.97860e-01  1.09140e-01
3312.899902  3.81681e-01  1.03903e-01
3312.949951  4.75941e-01  1.07010e-01
3313.000000  7.78047e-01  1.14815e-01
3313.050049  6.83716e-01  1.10928e-01
3313.100098  8.16238e-01  1.15132e-01
3313.149902  4.67551e-01  1.03931e-01
3313.199951  1.79394e-01  1.06967e-01
3313.250000  1.49874e-02  1.27590e-01
3313.300049  5.27037e-01  1.22608e-01
3313.350098  6.19076e-01  1.05571e-01
3313.399902  6.31414e-01  1.17098e-01
3313.449951  7.05503e-01  1.33348e-01
3313.500000  1.32713e-01  1.16878e-01
3313.550049  7.13494e-01  1.11366e-01
3313.600098  1.09350e+00  1.24015e-01
3313.649902  8.92584e-01  1.15395e-01
3313.699951  6.32638e-01  1.08185e-01
3313.750000  5.59433e-01  1.12717e-01
3313.800049  1.82959e-01  1.11159e-01
3313.850098  2.75592e-01  1.08337e-01
3313.899902  4.88742e-01  1.10730e-01
3313.949951  4.51485e-01  1.11210e-01
3314.000000  2.29491e-01  1.06084e-01
3314.050049  6.06944e-01  1.13522e-01
3314.100098  7.67006e-01  1.23021e-01
3314.149902  1.01738e+00  1.44220e-01
3314.199951  6.64129e-01  1.24850e-01
3314.250000  4.14289e-01  1.12357e-01
3314.300049 -6.04001e-03  1.06160e-01
3314.350098 -4.57182e-02  1.23735e-01
3314.399902  1.19902e-02  1.19933e-01
3314.449951  2.86899e-01  1.09357e-01
3314.500000  3.26239e-01  1.03425e-01
3314.550049  6.71064e-01  1.09368e-01
3314.600098  7.60728e-01  1.10201e-01
3314.649902  5.36835e-01  1.16724e-01
3314.699951  5.01253e-01  1.13441e-01
3314.750000  5.74318e-01  1.15235e-01
3314.800049  3.84938e-01  1.11646e-01
3314.850098  1.69480e-01  1.13186e-01
3314.899902  1.58967e-01  1.04082e-01
3314.949951  1.54024e-01  1.03226e-01
3315.000000  1.37521e-01  1.12651e-01
3315.050049  2.10527e-01  1.31109e-01
3315.100098  4.03453e-01  1.27165e-01
3315.149902  4.58793e-01  1.33760e-01
3315.199951  7.17314e-02  1.36480e-01
3315.250000 -2.32905e-01  1.21727e-01
3315.300049 -3.91435e-01  1.26682e-01
3315.350098  2.04374e-02  1.23015e-01
3315.399902  1.86419e-01  1.34969e-01
3315.449951  2.97734e-01  1.30539e-01
3315.500000  2.65226e-01  1.13783e-01
3315.550049  1.04095e-01  1.34564e-01
3315.600098  2.19495e-01  1.33068e-01
3315.649902  1.85020e-01  1.12336e-01
3315.699951  1.64442e-01  1.07562e-01
3315.750000  2.97070e-01  1.11065e-01
3315.800049  3.41364e-01  1.13491e-01
3315.850098  6.75036e-01  1.15050e-01
3315.899902  3.23734e-01  1.11971e-01
3315.949951  1.10597e-01  1.17723e-01
3316.000000  8.16107e-01  1.22143e-01
3316.050049  1.10452e+00  1.28539e-01
3316.100098  8.20638e-01  1.23032e-01
3316.149902  5.83827e-01  1.15297e-01
3316.199951  6.93961e-01  1.25904e-01
3316.250000  5.96851e-01  1.21918e-01
3316.300049  2.38661e-01  1.13942e-01
3316.350098  4.77204e-01  1.29332e-01
3316.399902  6.94014e-01  1.29726e-01
3316.449951  6.16027e-01  1.20971e-01
3316.500000  5.33590e-01  1.26550e-01
3316.550049  2.69152e-01  1.37256e-01
3316.600098  8.50029e-01  1.55782e-01
3316.649902  8.87085e-01  1.44376e-01
3316.699951  6.00725e-01  1.20551e-01
3316.750000  8.60260e-01  1.33178e-01
3316.800049  3.80748e-01  1.25021e-01
3316.850098  5.87850e-01  1.17706e-01
3316.899902  6.57236e-01  1.19939e-01
3316.949951  3.82409e-01  1.19365e-01
3317.000000  1.12447e-01  1.09863e-01
3317.050049  5.58437e-01  1.28348e-01
3317.100098  4.77884e-01  1.32464e-01
3317.149902  9.17956e-01  1.26617e-01
3317.199951  4.50826e-01  1.27426e-01
3317.250000  5.42690e-01  1.27960e-01
3317.300049  6.98249e-01  1.33569e-01
3317.350098  3.79807e-01  1.27906e-01
3317.399902  3.99813e-01  1.40226e-01
3317.449951  6.20207e-01  1.33752e-01
3317.500000  3.17241e-01  1.26920e-01
3317.550049  5.84977e-01  1.24379e-01
3317.600098  7.15024e-01  1.32175e-01
3317.649902  8.19702e-01  1.29209e-01
3317.699951  1.13553e+00  1.50557e-01
3317.750000  7.32465e-01  1.44224e-01
3317.800049  5.14133e-01  1.30660e-01
3317.850098  1.65165e-01  1.30414e-01
3317.899902  1.92841e-01  1.39638e-01
3317.949951  8.87435e-01  1.66524e-01
3318.000000  8.02870e-01  1.56383e-01
3318.050049  1.02698e+00  1.39429e-01
3318.100098  7.21889e-01  1.37611e-01
3318.149902  5.55328e-02  1.34567e-01
3318.199951  3.58043e-01  1.25609e-01
3318.250000  5.93220e-01  1.27619e-01
3318.300049  4.88598e-01  1.30193e-01
3318.350098 -1.45512e-01  1.26305e-01
3318.399902  5.95821e-01  1.39806e-01
3318.449951  1.02332e+00  1.35875e-01
3318.500000  7.97237e-01  1.51166e-01
3318.550049  4.78875e-01  1.52189e-01
3318.600098  2.94160e-01  1.30541e-01
3318.649902  9.45827e-01  1.37732e-01
3318.699951  5.47101e-01  1.32042e-01
3318.750000  5.24039e-01  1.32530e-01
3318.800049  5.26707e-01  1.33481e-01
3318.850098  6.65511e-01  1.34844e-01
3318.899902  3.01108e-01  1.28537e-01
3318.949951  1.42669e-01  1.21500e-01
3319.000000  7.49015e-01  1.33639e-01
3319.050049  3.11929e-01  1.25552e-01
3319.100098  7.38131e-01  1.28114e-01
3319.149902  8.72686e-01  1.38960e-01
3319.199951  9.39525e-01  1.54251e-01
3319.250000  1.41346e+00  1.52596e-01
3319.300049  9.38400e-01  1.33743e-01
3319.350098  2.88453e-03  1.29125e-01
3319.399902  4.53658e-01  1.41957e-01
3319.449951  1.05838e+00  1.66189e-01
3319.500000  1.18923e+00  1.53160e-01
3319.550049  1.44195e-01  1.26010e-01
3319.600098  3.71456e-01  1.31556e-01
3319.649902  9.41951e-02  1.33145e-01
3319.699951  3.38456e-01  1.41577e-01
3319.750000  9.30284e-01  1.57968e-01
3319.800049  6.47902e-01  1.40645e-01
3319.850098  2.94870e-01  1.37476e-01
3319.899902  2.47610e-01  1.36535e-01
3319.949951  4.32750e-01  1.57378e-01
3320.000000 -3.21258e-01  1.54762e-01
3320.050049  2.96408e-01  1.39732e-01
3320.100098  3.26860e-01  1.46220e-01
3320.149902  5.20117e-01  1.53600e-01
3320.199951 -9.89946e-02  1.26532e-01
3320.250000 -2.72654e-01  1.23247e-01
3320.300049  2.71141e-01  1.34636e-01
3320.350098  2.46569e-02  1.42041e-01
3320.399902  2.30482e-01  1.43145e-01
3320.449951  1.66916e-01  1.34390e-01
3320.500000  3.27658e-01  1.37882e-01
3320.550049  5.12734e-01  1.39483e-01
3320.600098  2.16957e-01  1.31385e-01
3320.649902 -2.87996e-01  1.29288e-01
3320.699951 -4.29646e-02  1.28834e-01
3320.750000  1.56514e-02  1.28309e-01
3320.800049  4.57681e-01  1.43310e-01
3320.850098  2.34492e-02  1.41343e-01
3320.899902  1.51520e-01  1.30123e-01
3320.949951 -2.73952e-01  1.21041e-01
3321.000000  9.25686e-02  1.51883e-01
3321.050049 -1.61238e-02  1.54342e-01
3321.100098 -5.18161e-02  1.50814e-01
3321.149902  3.04681e-01  1.34403e-01
3321.199951 -7.84524e-02  1.26185e-01
3321.250000 -3.03391e-02  1.30785e-01
3321.300049 -4.74014e-02  1.21371e-01
3321.350098 -4.83192e-01  1.21829e-01
3321.399902 -6.44246e-02  1.21765e-01
3321.449951  2.22478e-01  1.26610e-01
3321.500000  3.20722e-01  1.28962e-01
3321.550049  7.42941e-01  1.39820e-01
3321.600098  4.99614e-01  1.37315e-01
3321.649902  3.93689e-01  1.35651e-01
3321.699951  2.14532e-01  1.29201e-01
3321.750000  2.34031e-01  1.27579e-01
3321.800049  2.24403e-01  1.35352e-01
3321.850098  3.21324e-01  1.52123e-01
3321.899902  2.25597e-01  1.35350e-01
3321.949951  1.77638e-01  1.26601e-01
3322.000000  3.40891e-01  1.32469e-01
3322.050049 -7.03072e-02  1.32231e-01
3322.100098 -1.70053e-01  1.31057e-01
3322.149902 -6.17698e-01  1.25271e-01
3322.199951 -1.57293e-01  1.20512e-01
3322.250000 -3.16686e-01  1.39685e-01
3322.300049  4.61400e-02  1.49667e-01
3322.350098  4.71276e-01  1.42506e-01
3322.399902  6.07223e-03  1.32972e-01
3322.449951  4.10112e-01  1.32596e-01
3322.500000  3.92349e-01  1.34398e-01
3322.550049 -3.80945e-01  1.27356e-01
3322.600098  4.37638e-01  1.40120e-01
3322.649902  6.42189e-02  1.35120e-01
3322.699951 -4.03027e-01  1.34526e-01
3322.750000  2.27585e-01  1.34758e-01
3322.800049  1.26084e-01  1.36149e-01
3322.850098  5.96114e-01  1.41994e-01
3322.899902 -2.37035e-01  1.46643e-01
3322.949951  2.20003e-01  1.42787e-01
3323.000000  6.39261e-02  1.27864e-01
3323.050049 -6.33625e-03  1.28859e-01
3323.100098  3.20917e-01  1.35325e-01
3323.149902  3.46974e-01  1.28930e-01
3323.199951 -5.49165e-02  1.25574e-01
3323.250000  2.52016e-01  1.36320e-01
3323.300049  2.70782e-01  1.31578e-01
3323.350098  2.03078e-01  1.28696e-01
3323.399902  1.78184e-01  1.22861e-01
3323.449951  3.39630e-01  1.27743e-01
3323.500000  3.29231e-01  1.33479e-01
3323.550049 -4.83748e-02  1.29416e-01
3323.600098  1.75823e-01  1.22633e-01
3323.649902  2.01775e-01  1.21532e-01
3323.699951  3.79238e-01  1.24183e-01
3323.750000  3.60898e-01  1.19910e-01
3323.800049  1.66875e-01  1.24232e-01
3323.850098  1.27835e-01  1.23687e-01
3323.899902  4.82031e-02  1.23026e-01
3323.949951 -3.89138e-01  1.21138e-01
3324.000000  1.30679e-01  1.25480e-01
3324.050049  5.17338e-01  1.26651e-01
3324.100098  3.09449e-01  1.28566e-01
3324.149902  1.84084e-01  1.25438e-01
3324.199951  4.37156e-01  1.31553e-01
3324.250000  2.13113e-01  1.22521e-01
3324.300049 -2.26897e-01  1.19767e-01
3324.350098  1.45339e-01  1.20946e-01
3324.399902 -7.12642e-02  1.17378e-01
3324.449951  7.13992e-01  1.52152e-01
3324.500000  1.16537e+00  1.65872e-01
3324.550049  8.48784e-01  1.42230e-01
3324.600098 -6.90670e-02  1.28730e-01
3324.649902  2.55967e-01  1.39058e-01
3324.699951  2.21649e-01  1.39438e-01
3324.750000 -4.18974e-01  1.18918e-01
3324.800049 -2.47154e-01  1.25743e-01
3324.850098  2.47209e-01  1.48056e-01
3324.899902 -1.18462e-01  1.59094e-01
3324.949951  1.81437e-01  1.47356e-01
3325.000000 -1.08258e-01  1.29561e-01
3325.050049  2.11887e-01  1.19096e-01
3325.100098  5.75198e-02  1.19376e-01
3325.149902  1.70758e-01  1.28227e-01
3325.199951 -2.49078e-01  1.26094e-01
3325.250000 -2.50103e-01  1.21212e-01
3325.300049  4.76342e-02  1.23645e-01
3325.350098  1.51673e-01  1.29045e-01
3325.399902 -2.41287e-01  1.17929e-01
3325.449951  1.70245e-01  1.16855e-01
3325.500000 -1.77345e-01  1.19785e-01
3325.550049 -2.49137e-01  1.16598e-01
3325.600098 -6.73584e-02  1.15607e-01
3325.649902  4.18241e-01  1.24846e-01
3325.699951  1.74123e-01  1.28217e-01
3325.750000  1.35045e-01  1.21586e-01
3325.800049  6.58408e-01  1.29515e-01
3325.850098  6.58778e-01  1.24973e-01
3325.899902 -2.35878e-02  1.22077e-01
3325.949951  4.72033e-01  1.22804e-01
3326.000000  3.29183e-01  1.18398e-01
3326.050049  6.61449e-01  1.23311e-01
3326.100098  5.32041e-01  1.21052e-01
3326.149902  2.89943e-01  1.27002e-01
3326.199951  4.91510e-01  1.19672e-01
3326.250000  3.42424e-01  1.13453e-01
3326.300049  3.83306e-01  1.19042e-01
3326.350098  6.39433e-01  1.27086e-01
3326.399902  7.54633e-01  1.40976e-01
3326.449951  6.07880e-01  1.33912e-01
3326.500000  6.01227e-01  1.25012e-01
3326.550049  8.73652e-01  1.38351e-01
3326.600098  8.50271e-01  1.44583e-01
3326.649902  1.24287e+00  1.48895e-01
3326.699951  8.80430e-01  1.41541e-01
3326.750000  7.17530e-02  1.19428e-01
3326.800049  4.88298e-01  1.19301e-01
3326.850098  2.86690e-01  1.14546e-01
3326.899902  3.76354e-01  1.30713e-01
3326.949951  7.20139e-01  1.56079e-01
3327.000000  5.28564e-01  1.48773e-01
3327.050049  1.94158e-02  1.25390e-01
3327.100098  5.76304e-01  1.32309e-01
3327.149902  1.00664e+00  1.34653e-01
3327.199951  7.31586e-01  1.32074e-01
3327.250000  5.48177e-01  1.26147e-01
3327.300049  4.45435e-01  1.25889e-01
3327.350098  4.49564e-01  1.26074e-01
3327.399902  3.52358e-01  1.27374e-01
3327.449951  1.91755e-01  1.22566e-01
3327.500000  5.57162e-01  1.25473e-01
3327.550049  3.87716e-01  1.33194e-01
3327.600098  8.26972e-01  1.53928e-01
3327.649902  4.84434e-01  1.44364e-01
3327.699951  6.51217e-01  1.37977e-01
3327.750000  6.20695e-01  1.30483e-01
3327.800049  1.86064e-01  1.30871e-01
3327.850098  5.51606e-01  1.33488e-01
3327.899902  3.85863e-01  1.22824e-01
3327.949951  6.19749e-01  1.26883e-01
3328.000000  2.01275e-01  1.22560e-01
3328.050049  6.76820e-01  1.50866e-01
3328.100098  7.12878e-01  1.52742e-01
3328.149902  2.49195e-01  1.23895e-01
3328.199951  3.93756e-01  1.13294e-01
3328.250000  9.17572e-02  1.15269e-01
3328.300049 -2.59677e-01  1.11698e-01
3328.350098 -2.21636e-01  1.03698e-01
3328.399902  9.85257e-02  1.07714e-01
3328.449951  2.05155e-01  1.19219e-01
3328.500000  5.28418e-01  1.29729e-01
3328.550049  7.81441e-01  1.33332e-01
3328.600098  1.59002e-01  1.13212e-01
3328.649902  2.09552e-01  1.08522e-01
3328.699951  1.26832e-01  1.09798e-01
3328.750000  8.02923e-01  1.23902e-01
3328.800049  9.47799e-01  1.32728e-01
3328.850098  3.47170e-01  1.15622e-01
3328.899902  5.26474e-01  1.20021e-01
3328.949951  2.09927e-01  1.13505e-01
3329.000000  3.06412e-01  1.18207e-01
3329.050049  4.75924e-01  1.14449e-01
3329.100098  2.54527e-01  1.12621e-01
3329.149902  5.15310e-01  1.32266e-01
3329.199951  7.15552e-01  1.53438e-01
3329.250000  1.06687e+00  1.57333e-01
3329.300049  6.16578e-01  1.22219e-01
3329.350098  4.38372e-01  1.17705e-01
3329.399902  4.54288e-01  1.26014e-01
3329.449951 -1.18180e-01  1.08541e-01
3329.500000  2.09073e-01  1.12691e-01
3329.550049  3.82946e-01  1.12377e-01
3329.600098  2.08251e-01  1.10097e-01
3329.649902  1.89315e-01  1.16474e-01
3329.699951  8.30045e-01  1.28399e-01
3329.750000  3.34598e-02  1.12331e-01
3329.800049  1.66390e-02  1.10749e-01
3329.850098  4.33616e-01  1.29238e-01
3329.899902  9.31544e-01  1.52706e-01
3329.949951  5.46671e-01  1.29486e-01
3330.000000  3.48647e-01  1.13159e-01
3330.050049  2.49134e-01  1.09842e-01
3330.100098  3.69665e-01  1.07700e-01
3330.149902 -6.07022e-03  1.01347e-01
3330.199951  4.16710e-01  1.11165e-01
3330.250000  4.88064e-01  1.13749e-01
3330.300049  8.25233e-01  1.19176e-01
3330.350098  2.88162e-01  1.08389e-01
3330.399902  8.28229e-02  9.74366e-02
3330.449951 -3.30195e-02  1.04882e-01
3330.500000 -2.33420e-01  1.03586e-01
3330.550049  1.10771e-01  9.82369e-02
3330.600098 -8.12769e-02  9.40770e-02
3330.649902 -1.91426e-01  9.40039e-02
3330.699951  2.83518e-01  1.09193e-01
3330.750000 -5.51659e-02  1.09542e-01
3330.800049  1.81487e-01  1.06298e-01
3330.850098  5.55146e-01  1.10192e-01
3330.899902  5.07062e-01  1.17613e-01
3330.949951  4.77338e-01  1.25995e-01
3331.000000  1.74199e-01  1.12045e-01
3331.050049  2.63493e-01  1.12361e-01
3331.100098  4.28520e-01  1.18934e-01
3331.149902  4.84723e-01  1.18777e-01
3331.199951  1.39843e-01  1.34282e-01
3331.250000  1.83340e-01  1.28290e-01
3331.300049  1.47144e-02  1.16167e-01
3331.350098  1.67469e-01  1.26039e-01
3331.399902 -1.27196e-01  1.11126e-01
3331.449951  3.07055e-01  1.28105e-01
3331.500000  3.96600e-01  1.35634e-01
3331.550049  9.38104e-01  1.29420e-01
