 #  1215.6701  35.
  12.5  1.41927528E-09  0.000173164496  0.0684600735
  13.  1.41927528E-09  0.000173164496  0.216489761
  13.5  1.41927528E-09  0.000173164496  0.684600735
  14.  1.41927528E-09  0.000173164496  2.16489761
  14.5  1.41927528E-09  0.000173164496  6.84600735
  15.  1.41927528E-09  0.000173164496  21.6489761
  15.5  1.41927528E-09  0.000173164496  68.4600735
  16.  1.41927528E-09  0.000173164496  216.489761
  16.5  1.41927528E-09  0.000173164496  684.600735
  17.  1.41927528E-09  0.000173164496  2164.89761
  17.5  1.41927528E-09  0.000173164496  6846.00735
  18.  1.41927528E-09  0.000173164496  21648.9761
  18.5  1.41927528E-09  0.000173164496  68460.0735
  19.  1.41927528E-09  0.000173164496  216489.761
  19.5  1.41927528E-09  0.000173164496  684600.735
  20.  1.41927528E-09  0.000173164496  2164897.61
  20.5  1.41927528E-09  0.000173164496  6846007.35
  21.  1.41927528E-09  0.000173164496  21648976.1
  21.5  1.41927528E-09  0.000173164496  68460073.5
  22.  1.41927528E-09  0.000173164496  216489761.
